filename,JSS,Chi2,PCC
62fe5d5a-1806ee3c-f4e742fa-f2b036ea-d390057a.jpg,0.6336932702905179,0.5302253614704513,-0.0943454772543494
05af2f67-a2b15808-de7dbcbb-2f89d568-7625fb4c.jpg,0.7291207989127741,0.7338918841398263,-0.08559844726738773
07d1bca4-2c3e2305-14fd24ca-8508a08f-86802c61.jpg,0.6595558793575899,0.5835961113924121,-0.030094959972486568
0b79395e-dccedfe8-af5b2694-f13872f0-516e4c8b.jpg,0.6005387980402181,0.44515136499355,0.017293149475976106
26f3c3e5-18ed00de-2c781de0-5b7c75eb-bdba73ef.jpg,0.7112822863227428,0.6995809849189685,-0.07113765406787892
300c371a-1deea810-8bcad6a8-d5fb19b3-1ae4b216.jpg,0.5864499346423182,0.4242788339154059,-0.32446052542166154
38d9629b-3575bfed-be484083-e673a588-72936a93.jpg,0.7353736051185864,0.7534542608580123,-0.04763683687275858
43d90552-c3efe186-d80a2ed9-ed3662e6-9e1727e6.jpg,0.695635605477438,0.6740545211275879,-0.08039945250672931
483e688f-2c933528-78551593-cd8fc42a-72115dd6.jpg,0.6981875561136971,0.6850436512509543,0.095383832484013
48ea8677-1efbb0d6-ea18ca14-7e666899-5dc4d590.jpg,0.7196361787154657,0.7286092790232944,-0.0021176629927368677
570e2641-afb84e9f-3dc49429-7cdd3e3f-4f5d1514.jpg,0.6829724979815212,0.6410807365022715,-0.08347338357770576
6ff01e4a-b6b5b57a-2c3850ed-700e5222-ea48deb9.jpg,0.7574341139802143,0.7785033736221019,-0.027489996140941917
6ff76a0c-49246bc5-a7c149d1-59dc38d9-c11b7ec7.jpg,0.7238892854214863,0.7242605268210969,0.0021284625032002256
705a3f14-cbbed391-7b598753-81a162fd-9e7d694d.jpg,0.7298019978826267,0.7313700050385015,-0.11834449709892211
76879843-e39926e3-e0fc6b01-e96605ba-c71000ad.jpg,0.6903834360956524,0.6711048445636372,-0.10014796882144292
7826fcc2-add88ab8-46293da1-b92bc6e0-cf6cd9f7.jpg,0.6858667159080482,0.6437120489695426,0.031434263460053596
7a79a1fe-c5195230-6beaf16c-e9623c66-9ca29a91.jpg,0.6554469682686948,0.5873036270484632,-0.03639699810325946
85373b54-91aae9e2-36acf42c-4da24d55-cd2f75de.jpg,0.6988447752099833,0.6837969320902273,-0.07412650017878364
8afc3991-7ec1912b-b24d9633-3c4b0f57-17c0e8f4.jpg,0.748039572366483,0.7605615828184914,0.07238566569961681
9c2efd7b-99676c6a-f4156fb6-e659b8b7-bc4ba8ee.jpg,0.6834860964656626,0.6461119018251784,0.08536442898598091
a2745b2a-00401cf6-e64c5491-7ed57ef3-d416dc0f.jpg,0.6453094395249326,0.5458657988753006,-0.07598628798801112
a439aa5a-bb7de25c-957b50e6-84b63133-744396b1.jpg,0.7243857156877193,0.7342757496463699,0.09002791666595031
b6d03d61-6e39a21b-e6516989-dc0a5afa-7c8f2fc4.jpg,0.7111175217592658,0.689875569323148,-0.05859049232242912
c8015788-e37c9124-072ec059-958736ff-4f2c411f.jpg,0.7069344802735995,0.6971852583699192,-0.13244917688121602
cce8ccd6-8d1a1418-705d1d9e-f19a858c-df92d6d4.jpg,0.7011543956073311,0.6725706429419126,-0.0663594125288659
d18c2121-5b01211d-80b23963-bbd7968f-c845487b.jpg,0.7305320508434953,0.7364295185102209,-0.17978976879727143
d570b545-7871b706-67c58c73-3f24d518-5fb7a23d.jpg,0.7217646729746137,0.7186631203466406,-0.03295122551876483
d66377f7-fce501c7-91fe3b1f-71129561-d0fef7b2.jpg,0.7160867444917599,0.7009118392714118,0.015664970986136208
e80e1f58-c49b8d1a-89596ee7-f870921e-e09067a8.jpg,0.7734890785886935,0.8119141441329849,0.02664669641641108
ecdcd18f-8dc1dc75-7166c1b1-4b31dfaf-d3cf9e9f.jpg,0.5746603066783338,0.39298194872069525,-0.18062256573897625
efd15b9c-a2da098d-3a0e0297-4e57f2fe-6821c6b9.jpg,0.7213058726937297,0.7180140545061702,-0.06077028469938895
ff1ccc4e-9904d2f1-e3ca3369-2580f251-921e2cc9.jpg,0.6733006240452662,0.6091637795705583,-0.12039857311984384
